"movie_name";"video_name";"video_id";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26"
"Big";"The Big Short Official Trailer #1 (2015) - Brad Pitt, Christian Bale Drama Movie HD";"LWr8hbUkG9s";1988;7.3;1.85;"Comedy|Drama|Family|Fantasy|Romance";0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0
"Miss Congeniality";"Miss Congeniality (2000) Official Trailer - Sandra Bullock Comedy HD";"LwrEnPYHsyQ";2000;6.2;1.85;"Action|Comedy|Crime|Romance";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Chappie";"CHAPPIE Trailer (Official HD) - In Theaters 3/6";"lyy7y0QOK-0";2015;6.9;2.35;"Action|Crime|Drama|Sci-Fi|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"Commando";"Commando | #TBT Trailer | 20th Century FOX";"m264f4tfG2s";1985;6.7;1.85;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Virgin Suicides";"The Virgin Suicides - Trailer";"m3q2YzKp138";1999;7.2;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Orphan";"Orphan Trailer # 1";"m5BSLNAKIZs";2009;7;1.85;"Horror|Mystery|Thriller";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
"Me, Myself & Irene";"Shallow Hal | #TBT Trailer | 20th Century FOX";"m5LmfARzwDU";2000;6.5;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Notting Hill";"Notting Hill Official Trailer #2 - Julia Roberts Movie (1999) HD";"MB_79ef3xds";1999;7;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Bridge of Spies";"Bridge of Spies Official Trailer #1 (2015) - Tom Hanks Cold War Thriller HD";"mBBuzHrZBro";2015;7.6;2.35;"Drama|History|Thriller";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0
"World War Z";"World War Z Official Trailer #1 (2013) - Brad Pitt Movie HD";"Md6Dvxdr0AQ";2013;7;2.35;"Action|Adventure|Horror|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0
"Back to the Future Part II";"Back to the Future Part 2 Official Trailer #1 - Michael J. Fox, Christopher Lloyd Movie (1989) HD";"MdENmefJRpw";1989;7.8;1.85;"Adventure|Comedy|Sci-Fi";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"The Hunger Games";"The Hunger Games (2012) - Official Theatrical Trailer";"mfmrPu43DF8";2012;7.3;2.35;"Adventure|Drama|Sci-Fi|Thriller";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"Lucky Number Slevin";"Lucky Number Slevin Official Trailer #1 - Bruce Willis Movie (2006) HD";"mGQmSCQrKKQ";2006;7.8;2.35;"Crime|Drama|Mystery|Thriller";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"Southpaw";"Southpaw Official Trailer #1 (2015) - Jake Gyllenhaal, Rachel McAdams Movie HD";"Mh2ebPxhoLs";2015;7.5;2.35;"Drama|Sport";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
"Bridget Jones's Diary";"Bridget Jones's Baby - Official Trailer (HD)";"mJsvmscPY9w";2001;6.7;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Thin Red Line";"The Thin Red Line Official Trailer #1 - Terrence Malick Movie (1998)";"mKl5_OxKBn8";1998;7.6;2.35;"Drama|War";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"Rain Man";"Rain Man Official Trailer #1 - Tom Cruise, Dustin Hoffman Movie (1988) HD";"mlNwXuHUA8I";1988;8;1.85;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Shark Tale";"Shark Tale - Trailer";"mp2SbaK8dDg";2004;6;1.85;"Adventure|Animation|Comedy|Family";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"Clash of the Titans";"Clash Of The Titans Trailer #3";"mUbf2f5aDoE";2010;5.8;2.35;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Abyss";"The Abyss | #TBT Trailer | 20th Century FOX";"MuM7uRdIcb8";1989;7.6;2.35;"Adventure|Drama|Sci-Fi|Thriller";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"Focus";"Focus Official Trailer #1 (2015) - Will Smith, Margot Robbie Movie HD";"MxCRgtdAuBo";2015;6.6;1.85;"Comedy|Crime|Drama|Romance";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Rock";"Central Intelligence - Official Trailer [HD]";"MxEw3elSJ8M";1996;7.4;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Friends with Benefits";"Official FRIENDS WITH BENEFITS Trailer - In Theaters 7/22";"MxfaGMuiniI";2011;6.6;2.35;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Snow White and the Huntsman";"Snow White & the Huntsman - Official Trailer #2 - Charlize Theron Movie (2012) HD";"mXxT9h78OkE";2012;6.1;2.35;"Action|Adventure|Drama|Fantasy";1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"X-Men: The Last Stand";"X-Men: Apocalypse Official Trailer #1 (2016) - Jennifer Lawrence, Michael Fassbender Action Movie HD";"N0io2w_6vT8";2006;6.8;2.35;"Action|Adventure|Fantasy|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0
"The World's End";"The World's End Official Trailer #1 (2013) - Simon Pegg Movie HD";"n__1Y-N5tQk";2013;7;2.35;"Action|Comedy|Sci-Fi";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Fantastic Mr. Fox";"FANTASTIC MR. FOX - Official Theatrical Trailer";"n2igjYFojUo";2009;7.8;1.85;"Adventure|Animation|Comedy|Crime|Family";0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"The Perks of Being a Wallflower";"The Perks of Being a Wallflower Official Trailer #1 (2012) - Emma Watson Movie HD";"n5rh7O4IDc0";2012;8;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Crow";"The Crow (1994) Official Trailer - Brandon Lee Movie HD";"N5uPZ7ocsqA";1994;7.6;1.85;"Action|Drama|Fantasy";1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Fifth Element";"The Fifth Element Trailer 1997";"N6Pbbgk-UM0";1997;7.7;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Dark Shadows";"Dark Shadows - Official Trailer #1 - Johnny Depp, Tim Burton Movie (2012) HD";"N6tVdffCr_M";2012;6.2;1.85;"Comedy|Fantasy|Horror";0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"The Taking of Pelham 1 2 3";"Taking of Pelham 123 - trailer";"N8TtjRlX_3E";2009;6.4;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Pirates of the Caribbean: The Curse of the Black Pearl";"Pirates of the Caribbean: The Curse of the Black Pearl Official Trailer 1 (2003) HD";"naQr0uTrH_s";2003;8.1;2.35;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Rambo: First Blood Part II";"Rambo: First Blood II - Trailer";"-nazsZlPwpU";1985;6.4;2.35;"Action|Adventure|Thriller|War";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
"Her";"Her - Official Trailer 2 [HD]";"ne6p6MfLBxc";2013;8;1.85;"Drama|Romance|Sci-Fi";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0
"Batman";"Batman Begins (2005) Official Trailer #1 - Christopher Nolan Movie";"neY2xVmOfUM";1989;7.6;1.85;"Action|Adventure";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Batman Begins";"Batman Begins (2005) Official Trailer #1 - Christopher Nolan Movie";"neY2xVmOfUM";2005;8.3;2.35;"Action|Adventure";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Jack the Giant Slayer";"Jack The Giant Slayer Official Trailer #1 (2013) - Bryan Singer Movie HD";"ng9rjC8MOgU";2013;6.3;2.35;"Adventure|Fantasy";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Hall Pass";"Hall Pass Restricted Trailer";"nJxwye_VdS8";2011;5.9;2.35;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"What Happens in Vegas";"What Happens In Vegas | Official Trailer | 20th Century FOX";"NLdkkpMrZIY";2008;6.1;2.35;"Comedy|Romance";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"John Carter";"John Carter Trailer";"nlvYKl1fjBI";2012;6.6;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Mission: Impossible";"Mission: Impossible - Rogue Nation Official Payoff Trailer (2015) - Tom Cruise, Simon Pegg Movie HD";"nmC6rZyByzk";1996;7.1;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Mission: Impossible - Rogue Nation";"Mission: Impossible - Rogue Nation Official Payoff Trailer (2015) - Tom Cruise, Simon Pegg Movie HD";"nmC6rZyByzk";2015;7.4;2.35;"Action|Adventure|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Braveheart";"Braveheart - Trailer";"nMft5QDOHek";1995;8.4;2.35;"Biography|Drama|History|War";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
"Indiana Jones and the Kingdom of the Crystal Skull";"Indiana Jones and the Kingdom of the Crystal Skull - Trailer";"nMhfESAa4tw";2008;6.2;2.35;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"The Shawshank Redemption";"The Shawshank Redemption (1994) Official Trailer #1 - Morgan Freeman Movie HD";"NmzuHjWmXOc";1994;9.3;1.85;"Crime|Drama";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Waterworld";"Waterworld Official Trailer #1 - Kevin Costner Movie (1995) HD";"NpKbULrB9Z8";1995;6.1;1.85;"Action|Adventure|Sci-Fi|Thriller";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Les Misérables";"Les Misérables Official TRAILER #3 (2012) -  Hugh Jackman, Russell Crowe Movie HD";"nQ10YRA3VKI";2012;7.6;1.85;"Drama|Musical|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
"American Hustle";"American Hustle - Official International Trailer";"NqgjPRNRDSY";2013;7.3;2.35;"Crime|Drama";0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Final Destination";"Final Destination 5 (2011) Official HD Trailer";"Nqs07Fn2vzg";2000;6.7;1.85;"Horror|Thriller";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"The Cabin in the Woods";"The Cabin in the Woods (2012) - Official Trailer #1";"NsIilFNNmkY";2012;7;2.35;"Fantasy|Horror|Mystery|Thriller";0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0
"Lincoln";"Lincoln | #TBT Trailer | 20th Century FOX";"nvP-ZrzA2lk";2012;7.4;2.35;"Biography|Drama|History|War";0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
"Snowpiercer";"Snowpiercer Official US Release Trailer #1 (2014) - Chris Evans Movie HD";"nX5PwfEMBM0";2013;7;1.85;"Action|Drama|Sci-Fi|Thriller";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"My Big Fat Greek Wedding";"My Big Fat Greek Wedding (2002) Official Trailer #1 - Nia Vardalos Movie HD";"O2mecmDFE-Q";2002;6.6;1.85;"Comedy|Family|Romance";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
"The Princess Bride";"The Princess Bride Official Trailer #2 - Wallace Shawn Movie (1987) HD";"O3CIXEAjcc8";1987;8.1;1.85;"Adventure|Family|Fantasy|Romance";0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0
"Room";"The Disappointments Room Official Trailer 1 (2016) - Kate Beckinsale Movie";"O7a-hmoh6Jw";2015;8.3;2.35;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Monuments Men";"Monuments Men - Official Trailer #2 - In Theaters 2/7/14";"oBfMOmR4S9M";2014;6.1;2.35;"Drama|War";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
"The Iron Giant";"The Iron Giant: Signature Edition - Official Trailer [HD]";"obLtyj8hfFk";1999;8;2.35;"Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi";1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0
"Insurgent";"Insurgent Official Final Trailer - Stand Together (2015) - Shailene Woodley Movie HD";"OBn_LRp-D7U";2015;6.3;2.35;"Adventure|Sci-Fi|Thriller";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"The Last Stand";"The Last Stand -- EXCLUSIVE Final Trailer";"oc0x-jiewTE";2013;6.4;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Philadelphia";"The Philadelphia Story (1940) Official Trailer - Cary Grant, Jimmy Stewart Movie HD";"oCfuPPR7wnQ";1993;7.7;1.85;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"American Reunion";"American Reunion Official Trailer #2 - American Pie Movie (2012) HD";"OcL2zUZpfMQ";2012;6.7;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Cars";"Cars 2 - Trailer 2";"oFTfAdauCOo";2006;7.2;2.35;"Adventure|Animation|Comedy|Family|Sport";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"Cars 2";"Cars 2 - Trailer 2";"oFTfAdauCOo";2011;6.3;2.35;"Adventure|Animation|Comedy|Family|Sport";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"Charlie and the Chocolate Factory";"Charlie and the Chocolate Factory (2005) Official Trailer #1 - Johnny Depp Movie HD";"OFVGCUIXJls";2005;6.7;1.85;"Adventure|Comedy|Family|Fantasy";0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"The Hangover Part II";"The Hangover Part II - Trailer";"ohF5ZO_zOYU";2011;6.5;2.35;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Smokin' Aces";"Smokin' Aces Official Trailer #1 - Ray Liotta, Ryan Reynolds Movie (2006) HD";"ohhxbsp8Mss";2006;6.7;2.35;"Action|Crime|Drama|Thriller";1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Before Sunrise";"Before Sunset (2004) Official Trailer #1 - Ethan Hawke Movie";"oI3UuneLcyU";1995;8.1;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Before Sunset";"Before Sunset (2004) Official Trailer #1 - Ethan Hawke Movie";"oI3UuneLcyU";2004;8;1.85;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Gravity";"Gravity - Official Main Trailer [2K HD]";"OiTiKOy59o4";2013;7.8;2.35;"Adventure|Drama|Sci-Fi|Thriller";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0
"This Means War";"This Means War (2012) Trailer - HD Movie - Chris Pine, Tom Hardy Movie";"oleuD8479uM";2012;6.3;2.35;"Action|Comedy|Romance";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"127 Hours";"127 HOURS - Full Length Official Trailer HD";"OlhLOWTnVoQ";2010;7.6;1.85;"Adventure|Biography|Drama|Thriller";0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Magic Mike";"Magic Mike XXL - Official Trailer [HD]";"oLoyU3xYwbs";2012;6.1;2.35;"Comedy|Drama";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Eagle Eye";"Eagle Eye - Trailer";"olRdPXwiSjk";2008;6.6;2.35;"Action|Mystery|Thriller";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
"The Hobbit: The Desolation of Smaug";"The Hobbit: The Desolation of Smaug - HD Main Trailer - Official Warner Bros. UK";"OPVWy1tFXuc";2013;7.9;2.35;"Adventure|Fantasy";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Straight Outta Compton";"Straight Outta Compton - Red Band Trailer with Introduction from Dr. Dre and Ice Cube (HD)(Official)";"OrlLcb7zYmw";2015;7.9;2.35;"Biography|Crime|Drama|History|Music";0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
"Warcraft";"Warcraft Official Trailer #2 (2016) -  Travis Fimmel, Clancy Brown Movie HD";"Orw8CZpzIDU";2016;7.3;2.35;"Action|Adventure|Fantasy";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"One Flew Over the Cuckoo's Nest";"One Flew Over The Cuckoo's Nest (1975) Official Trailer #1 - Jack Nicholson Movie HD";"OXrcDonY-B8";1975;8.7;1.85;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Big Lebowski";"The Big Lebowski Official Trailer #1 - Steve Buscemi Movie (1998) HD";"oyGf8F4TWUw";1998;8.2;1.85;"Comedy|Crime";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Click";"Bad Moms Official Trailer #1 (2016) - Mila Kunis, Kristen Bell Comedy HD";"P0FNjPsANGk";2006;6.4;1.85;"Comedy|Drama|Fantasy|Romance";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"Conan the Barbarian";"Conan the Barbarian (2011) - Official Trailer";"P3L7tRQzDEQ";1982;6.9;2.35;"Adventure|Fantasy";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"Robots";"Robots | #TBT Trailer | 20th Century FOX";"p9X16KPOgFI";2005;6.3;1.85;"Adventure|Animation|Comedy|Family|Sci-Fi";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"Good Will Hunting";"Good Will Hunting (1997) Blu-Ray Release Movie Trailer";"PaZVjZEFkRs";1997;8.3;1.85;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Transporter";"Transporter 3 (2008) - Official Trailer #1";"Pbh3CDBNIQA";2002;6.8;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"Man on the Moon";"Man on the Moon Official Trailer #1 - Jim Carrey Movie (1999) HD";"pCcQB-iT7LY";1999;7.4;2.35;"Biography|Comedy|Drama";0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"The Vow";"THE VOW - Official Trailer - In Theaters Valentine's Day 2012";"PcL24s-S6ns";2012;6.8;2.35;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"As Good as It Gets";"As Good As It Gets Trailer 1997";"p_c-LiN9HNw";1997;7.7;1.85;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"First Blood";"First Blood - Trailer";"pD3mC-182L8";1982;7.7;2.35;"Action|Adventure|Drama";1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Kindergarten Cop";"Kindergarten Cop (1990) Official Trailer - Arnold Schwarzenegger Movie HD";"PeH_fzD5W8w";1990;6;1.85;"Action|Comedy|Crime";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Love Actually";"Love Actually - Trailer";"peiRtkXMYQ8";2003;7.7;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"In Bruges";"In Bruges Official Trailer #1 - Ralph Fiennes Movie (2008) HD";"p-gG2qo_l_A";2008;8;2.35;"Comedy|Crime|Drama";0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Star Trek";"Star Trek (2009) Official Trailer - Chris Pine, Eric Bana, Zoe Saldana Movie HD";"pKFUZ10Wmbw";2009;8;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Up";"UP Official Movie Trailer #3";"pkqzFUhGPJg";2009;8.3;1.85;"Adventure|Animation|Comedy|Family";0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"The Green Hornet";"Watch the Official The Green Hornet Trailer in HD";"PMA-taGtfXs";2011;5.8;2.35;"Action|Comedy|Crime|Sci-Fi|Thriller";1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"Kiss Kiss Bang Bang";"Kiss Kiss Bang Bang (2005) Official Trailer - Robert Downey Jr., Val Kilmer Movie HD";"__PnD1HWXSo";2005;7.6;2.35;"Comedy|Crime|Mystery";0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"Boogie Nights";"Boogie Nights (1997) Official Trailer #1 - Paul Thomas Anderson Movie";"pOk0fsMGyck";1997;7.9;2.35;"Drama";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"Total Recall";"TOTAL RECALL - Official Trailer - In Theaters August 3rd";"pPAy56Otr-E";1990;7.5;1.85;"Action|Sci-Fi";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"The Mist";"Gorillas In The Mist (1988) Official Trailer - Sigourney Weaver, Bryan Brown Movie HD";"-PPSIwe7sb8";2007;7.2;1.85;"Horror";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Final Destination 2";"Final Destination 5 - Trailer 2";"pq2iNgzspQk";2003;6.2;1.85;"Horror|Thriller";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"Mrs. Doubtfire";"Mrs. Doubtfire | #TBT Trailer | 20th Century FOX";"PqxpC_jYncE";1993;6.9;2.35;"Comedy|Drama|Family|Romance";0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0
"500 Days of Summer";"500 Days of Summer - Official Full Length Trailer";"PsD0NpFSADM";2009;7.7;2.35;"Comedy|Drama|Romance";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"The Lovely Bones";"The Lovely Bones - Trailer";"PTZYYtUJpak";2009;6.7;2.35;"Drama|Fantasy|Thriller";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0
"Cloudy with a Chance of Meatballs";"Cloudy With a Chance of Meatballs - trailer #1";"pUaKcFI4BZY";2009;7;2.35;"Animation|Comedy|Family|Sci-Fi";0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"The Impossible";"The Impossible Official International Trailer (2012) Ewan McGregor, Naomi Watts Movie HD";"PWzSHNrl7u4";2012;7.6;2.35;"Drama|Thriller";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan";"Bruno - Theatrical Trailer";"pxyJ_ZQVhTI";2006;7.3;1.85;"Comedy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Life of Pi";"Life of Pi | #TBT Trailer | 20th Century FOX";"q2WgseSrtls";2012;8;1.85;"Adventure|Drama|Fantasy";0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
"Hotel Transylvania";"HOTEL TRANSYLVANIA (3D) - Official Trailer - In Theaters 9/28";"q4RK3jY7AVk";2012;7.1;1.85;"Animation|Comedy|Family|Fantasy";0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"Rosemary's Baby";"Rosemary's Baby Review (1968) 31 Days Of Halloween Horror Movie HD";"q5NfPZN_EEI";1968;8;1.85;"Drama|Horror";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
"Zodiac";"Zodiac - Trailer";"q6q_MfcDEEE";2007;7.7;2.35;"Crime|Drama|History|Mystery|Thriller";0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
"Revolutionary Road";"Revolutionary Road - Trailer";"qADM67ZgYxM";2008;7.3;2.35;"Drama|Romance";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Star Trek Into Darkness";"Star Trek Into Darkness Official Trailer #3 (2013) - JJ Abrams Movie HD";"QAEkuVgt6Aw";2013;7.8;2.35;"Action|Adventure|Sci-Fi";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"Night at the Museum: Battle of the Smithsonian";"Night at the Museum: Battle of the Smithsonian | Trailer | 20th Century FOX";"QCR_fgG0ydY";2009;5.9;2.35;"Adventure|Comedy|Family|Fantasy";0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"The Secret Life of Walter Mitty";"The Secret Life of Walter Mitty Official Trailer #1 (2013) - Ben Stiller Movie HD";"QD6cy4PBQPI";2013;7.3;2.35;"Adventure|Comedy|Drama|Fantasy|Romance";0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0
"Spy Game";"Crack the Code - Ultimate Spy Tech Movie Mashup (2014) HD";"qEOAhOZv0N0";2001;7;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"The Mechanic";"Mechanic: Resurrection (2016 Movie-Jason Statham, Jessica Alba, Tommy Lee Jones) – Official Trailer";"QF903RaKLvs";2011;6.6;2.35;"Action|Crime|Thriller";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
